"Date","Price","Open","High","Low","Change","ID","CROSS"
"2018-08-03","1.5026","1.5084","1.5103","1.5013","-0.0040","EURCAD_2018-08-03",EURCAD
"2018-08-02","1.5086","1.5163","1.5172","1.5077","-0.0051","EURCAD_2018-08-02",EURCAD
"2018-08-01","1.5163","1.5207","1.5238","1.5142","-0.0029","EURCAD_2018-08-01",EURCAD
"2018-07-31","1.5207","1.5259","1.5327","1.5189","-0.0035","EURCAD_2018-07-31",EURCAD
"2018-07-30","1.5260","1.5222","1.5275","1.5213","0.0028","EURCAD_2018-07-30",EURCAD
"2018-07-27","1.5217","1.5220","1.5242","1.5170","-0.0003","EURCAD_2018-07-27",EURCAD
"2018-07-26","1.5221","1.5301","1.5314","1.5209","-0.0052","EURCAD_2018-07-26",EURCAD
"2018-07-25","1.5301","1.5370","1.5387","1.5253","-0.0046","EURCAD_2018-07-25",EURCAD
"2018-07-24","1.5372","1.5401","1.5419","1.5361","-0.0019","EURCAD_2018-07-24",EURCAD
"2018-07-23","1.5402","1.5415","1.5435","1.5371","-0.0006","EURCAD_2018-07-23",EURCAD
"2018-07-20","1.5412","1.5456","1.5474","1.5358","-0.0025","EURCAD_2018-07-20",EURCAD
"2018-07-19","1.5450","1.5331","1.5456","1.5317","0.0080","EURCAD_2018-07-19",EURCAD
"2018-07-18","1.5328","1.5381","1.5431","1.5320","-0.0034","EURCAD_2018-07-18",EURCAD
"2018-07-17","1.5381","1.5382","1.5430","1.5363","0.0000","EURCAD_2018-07-17",EURCAD
"2018-07-16","1.5381","1.5362","1.5417","1.5351","0.0001","EURCAD_2018-07-16",EURCAD
"2018-07-13","1.5380","1.5352","1.5387","1.5316","0.0017","EURCAD_2018-07-13",EURCAD
"2018-07-12","1.5354","1.5416","1.5438","1.5343","-0.0041","EURCAD_2018-07-12",EURCAD
"2018-07-11","1.5417","1.5399","1.5446","1.5335","0.0012","EURCAD_2018-07-11",EURCAD
"2018-07-10","1.5398","1.5404","1.5432","1.5360","-0.0005","EURCAD_2018-07-10",EURCAD
"2018-07-09","1.5405","1.5382","1.5421","1.5365","0.0025","EURCAD_2018-07-09",EURCAD
"2018-07-06","1.5367","1.5356","1.5447","1.5337","0.0008","EURCAD_2018-07-06",EURCAD
"2018-07-05","1.5354","1.5317","1.5387","1.5309","0.0022","EURCAD_2018-07-05",EURCAD
"2018-07-04","1.5321","1.5315","1.5353","1.5284","0.0003","EURCAD_2018-07-04",EURCAD
"2018-07-03","1.5316","1.5350","1.5369","1.5295","-0.0021","EURCAD_2018-07-03",EURCAD
"2018-07-02","1.5348","1.5309","1.5384","1.5289","0.0002","EURCAD_2018-07-02",EURCAD
"2018-06-29","1.5345","1.5328","1.5462","1.5312","0.0014","EURCAD_2018-06-29",EURCAD
"2018-06-28","1.5324","1.5415","1.5432","1.5321","-0.0057","EURCAD_2018-06-28",EURCAD
"2018-06-27","1.5412","1.5500","1.5538","1.5356","-0.0058","EURCAD_2018-06-27",EURCAD
"2018-06-26","1.5502","1.5559","1.5585","1.5483","-0.0037","EURCAD_2018-06-26",EURCAD
"2018-06-25","1.5560","1.5472","1.5593","1.5458","0.0058","EURCAD_2018-06-25",EURCAD
"2018-06-22","1.5471","1.5451","1.5588","1.5431","0.0015","EURCAD_2018-06-22",EURCAD
"2018-06-21","1.5448","1.5405","1.5478","1.5333","0.0028","EURCAD_2018-06-21",EURCAD
"2018-06-20","1.5405","1.5396","1.5435","1.5349","0.0006","EURCAD_2018-06-20",EURCAD
"2018-06-19","1.5396","1.5344","1.5403","1.5264","0.0035","EURCAD_2018-06-19",EURCAD
"2018-06-18","1.5342","1.5320","1.5366","1.5244","0.0010","EURCAD_2018-06-18",EURCAD
"2018-06-15","1.5326","1.5159","1.5344","1.5149","0.0110","EURCAD_2018-06-15",EURCAD
"2018-06-14","1.5159","1.5312","1.5362","1.5115","-0.0100","EURCAD_2018-06-14",EURCAD
"2018-06-13","1.5312","1.5286","1.5335","1.5262","0.0017","EURCAD_2018-06-13",EURCAD
