"Date","Price","Open","High","Low","Change","ID","CROSS"
"2017-11-30","3.8958","3.8457","3.9146","3.8276","0.0130","EURBRL_2017-11-30",EURBRL
"2017-11-29","3.8458","3.8038","3.8525","3.7865","0.0108","EURBRL_2017-11-29",EURBRL
"2017-11-28","3.8047","3.8407","3.8481","3.7984","-0.0093","EURBRL_2017-11-28",EURBRL
"2017-11-27","3.8405","3.8580","3.8664","3.8285","-0.0043","EURBRL_2017-11-27",EURBRL
"2017-11-24","3.8571","3.8178","3.8587","3.8133","0.0101","EURBRL_2017-11-24",EURBRL
"2017-11-23","3.8184","3.8116","3.8426","3.8085","0.0018","EURBRL_2017-11-23",EURBRL
"2017-11-22","3.8117","3.8251","3.8373","3.8066","-0.0035","EURBRL_2017-11-22",EURBRL
"2017-11-21","3.8251","3.8215","3.8302","3.8016","0.0009","EURBRL_2017-11-21",EURBRL
"2017-11-20","3.8216","3.8403","3.8466","3.8180","-0.0053","EURBRL_2017-11-20",EURBRL
"2017-11-17","3.8421","3.8539","3.8751","3.8397","-0.0030","EURBRL_2017-11-17",EURBRL
"2017-11-16","3.8535","3.9067","3.9103","3.8475","-0.0137","EURBRL_2017-11-16",EURBRL
"2017-11-15","3.9069","3.9083","3.9301","3.9045","-0.0005","EURBRL_2017-11-15",EURBRL
"2017-11-14","3.9087","3.8266","3.9133","3.8241","0.0216","EURBRL_2017-11-14",EURBRL
"2017-11-13","3.8259","3.8238","3.8505","3.8160","0.0006","EURBRL_2017-11-13",EURBRL
"2017-11-10","3.8237","3.7860","3.8321","3.7799","0.0100","EURBRL_2017-11-10",EURBRL
"2017-11-09","3.7860","3.7734","3.8028","3.7641","0.0032","EURBRL_2017-11-09",EURBRL
"2017-11-08","3.7741","3.7904","3.7989","3.7564","-0.0043","EURBRL_2017-11-08",EURBRL
"2017-11-07","3.7904","3.7725","3.8071","3.7543","0.0047","EURBRL_2017-11-07",EURBRL
"2017-11-06","3.7727","3.8476","3.8529","3.7685","-0.0195","EURBRL_2017-11-06",EURBRL
"2017-11-03","3.8477","3.8096","3.8723","3.7921","0.0099","EURBRL_2017-11-03",EURBRL
"2017-11-02","3.8098","3.7974","3.8201","3.7955","0.0035","EURBRL_2017-11-02",EURBRL
"2017-11-01","3.7967","3.8114","3.8258","3.7894","-0.0039","EURBRL_2017-11-01",EURBRL
"2017-10-31","3.8114","3.8321","3.8436","3.7982","-0.0054","EURBRL_2017-10-31",EURBRL
"2017-10-30","3.8321","3.7558","3.8351","3.7529","0.0199","EURBRL_2017-10-30",EURBRL
"2017-10-27","3.7572","3.8335","3.8365","3.7515","-0.0200","EURBRL_2017-10-27",EURBRL
"2017-10-26","3.8337","3.8188","3.8413","3.7942","0.0038","EURBRL_2017-10-26",EURBRL
"2017-10-25","3.8193","3.8143","3.8494","3.8066","0.0012","EURBRL_2017-10-25",EURBRL
"2017-10-24","3.8146","3.8041","3.8470","3.7940","0.0028","EURBRL_2017-10-24",EURBRL
"2017-10-23","3.8041","3.7586","3.8051","3.7442","0.0110","EURBRL_2017-10-23",EURBRL
"2017-10-20","3.7626","3.7529","3.7662","3.7334","0.0024","EURBRL_2017-10-20",EURBRL
"2017-10-19","3.7536","3.7384","3.7641","3.7330","0.0042","EURBRL_2017-10-19",EURBRL
"2017-10-18","3.7380","3.7155","3.7479","3.7045","0.0060","EURBRL_2017-10-18",EURBRL
"2017-10-17","3.7157","3.7414","3.7438","3.7157","-0.0067","EURBRL_2017-10-17",EURBRL
"2017-10-16","3.7409","3.7196","3.7437","3.7055","0.0060","EURBRL_2017-10-16",EURBRL
"2017-10-13","3.7186","3.7502","3.7588","3.7159","-0.0086","EURBRL_2017-10-13",EURBRL
"2017-10-12","3.7508","3.7614","3.7687","3.7492","-0.0030","EURBRL_2017-10-12",EURBRL
"2017-10-11","3.7622","3.7541","3.7697","3.7428","0.0022","EURBRL_2017-10-11",EURBRL
"2017-10-10","3.7538","3.7429","3.7649","3.7301","0.0027","EURBRL_2017-10-10",EURBRL
"2017-10-09","3.7438","3.7019","3.7486","3.6984","0.0109","EURBRL_2017-10-09",EURBRL
"2017-10-06","3.7033","3.6935","3.7156","3.6847","0.0025","EURBRL_2017-10-06",EURBRL
"2017-10-05","3.6942","3.6869","3.6947","3.6591","0.0019","EURBRL_2017-10-05",EURBRL
"2017-10-04","3.6871","3.6910","3.7054","3.6704","-0.0010","EURBRL_2017-10-04",EURBRL
"2017-10-03","3.6909","3.7003","3.7180","3.6900","-0.0027","EURBRL_2017-10-03",EURBRL
"2017-10-02","3.7010","3.7392","3.7392","3.6998","-0.0092","EURBRL_2017-10-02",EURBRL
"2017-09-29","3.7355","3.7515","3.7687","3.7306","-0.0041","EURBRL_2017-09-29",EURBRL
"2017-09-28","3.7510","3.7506","3.7725","3.7428","0.0001","EURBRL_2017-09-28",EURBRL
"2017-09-27","3.7508","3.7340","3.7602","3.7155","0.0044","EURBRL_2017-09-27",EURBRL
"2017-09-26","3.7344","3.7437","3.7477","3.7186","-0.0025","EURBRL_2017-09-26",EURBRL
"2017-09-25","3.7439","3.7360","3.7466","3.7082","0.0027","EURBRL_2017-09-25",EURBRL
"2017-09-22","3.7340","3.7466","3.7675","3.7300","-0.0035","EURBRL_2017-09-22",EURBRL
"2017-09-21","3.7471","3.7262","3.7561","3.7176","0.0058","EURBRL_2017-09-21",EURBRL
"2017-09-20","3.7255","3.7602","3.7690","3.7188","-0.0092","EURBRL_2017-09-20",EURBRL
"2017-09-19","3.7601","3.7496","3.7673","3.7401","0.0028","EURBRL_2017-09-19",EURBRL
"2017-09-18","3.7497","3.7158","3.7537","3.7052","0.0100","EURBRL_2017-09-18",EURBRL
"2017-09-15","3.7125","3.7170","3.7489","3.7125","-0.0014","EURBRL_2017-09-15",EURBRL
"2017-09-14","3.7176","3.7269","3.7437","3.7064","-0.0025","EURBRL_2017-09-14",EURBRL
"2017-09-13","3.7268","3.7395","3.7569","3.7191","-0.0034","EURBRL_2017-09-13",EURBRL
"2017-09-12","3.7397","3.7088","3.7553","3.7008","0.0083","EURBRL_2017-09-12",EURBRL
"2017-09-11","3.7090","3.7180","3.7180","3.6898","-0.0016","EURBRL_2017-09-11",EURBRL
"2017-09-08","3.7149","3.7259","3.7476","3.7090","-0.0030","EURBRL_2017-09-08",EURBRL
